UserID,UserName,Artist,Album,Genre,SongTitle,ReviewText,Score,Rating,Sentiment
U1105,Taylor,Kendrick Lamar,Reputation,Indie,Gravity,Not my taste at all. Felt repetitive and dull.,6,1,Negative
U1106,Jordan,Drake,No Tears Left,Indie,Whispers,Not my taste at all. Felt repetitive and dull.,59,2,Neutral
U1107,Drew,Radiohead,Reputation,Indie,Heartbeat,A brilliant composition. The vocals and beats are top-notch.,96,5,Positive
U1108,Alex,Bad Bunny,El Último Tour,R&B,Shadows,Absolutely loved this track! It's been on repeat all day.,74,3,Positive
U1109,Taylor,Drake,Random Access Memories,Jazz,Whispers,A brilliant composition. The vocals and beats are top-notch.,85,4,Positive
U1110,Quinn,Kendrick Lamar,Dark Side of the Moon,Reggaeton,Gravity,"It's okay. Not my favorite, but not bad either.",63,3,Neutral
U1111,Alex,Billie Eilish,Dark Side of the Moon,R&B,Euphoria,Not my taste at all. Felt repetitive and dull.,61,3,Neutral
U1112,Drew,Billie Eilish,Echoes,R&B,Heartbeat,"It's okay. Not my favorite, but not bad either.",4,1,Negative
U1113,Jordan,BTS,DAMN.,K-Pop,Shadows,"Some interesting parts, but overall just average.",12,1,Negative
U1114,Morgan,Radiohead,Reputation,Pop,Gravity,A moving piece of art. Full of emotion and depth.,73,3,Positive
U1115,Riley,Fleetwood Mac,Random Access Memories,Reggaeton,Gravity,A brilliant composition. The vocals and beats are top-notch.,100,5,Positive
U1116,Casey,Kendrick Lamar,Random Access Memories,K-Pop,Nightfall,A brilliant composition. The vocals and beats are top-notch.,100,5,Positive
U1117,Riley,Kendrick Lamar,El Último Tour,Electronic,Heartbeat,A brilliant composition. The vocals and beats are top-notch.,67,3,Neutral
U1118,Riley,Fleetwood Mac,AM,K-Pop,Euphoria,Absolutely loved this track! It's been on repeat all day.,62,3,Neutral
U1119,Riley,Adele,AM,K-Pop,Firelight,Really disappointing. Expected much more.,58,2,Neutral
U1120,Alex,BTS,AM,Classical,Fragments,A brilliant composition. The vocals and beats are top-notch.,56,2,Neutral
U1121,Quinn,Shakira,Reputation,Classical,Fragments,A moving piece of art. Full of emotion and depth.,96,5,Positive
U1122,Casey,Kendrick Lamar,El Último Tour,Rock,Gravity,Really disappointing. Expected much more.,50,2,Neutral
U1123,Riley,Fleetwood Mac,Reputation,K-Pop,Firelight,Really disappointing. Expected much more.,53,2,Neutral
U1124,Skyler,Fleetwood Mac,No Tears Left,Pop,Fragments,"Some interesting parts, but overall just average.",65,3,Neutral
U1125,Morgan,Drake,DAMN.,Electronic,Nightfall,A moving piece of art. Full of emotion and depth.,85,4,Positive
U1126,Jamie,Arctic Monkeys,Echoes,Classical,Firelight,Really disappointing. Expected much more.,59,2,Neutral
U1127,Riley,Billie Eilish,Echoes,K-Pop,Dreamscape,A brilliant composition. The vocals and beats are top-notch.,69,3,Neutral
U1128,Jamie,BTS,No Tears Left,Jazz,Heartbeat,Weak production and uninspired lyrics.,26,1,Negative
U1129,Jamie,Adele,DAMN.,K-Pop,Euphoria,A brilliant composition. The vocals and beats are top-notch.,92,5,Positive
U1130,Morgan,Kendrick Lamar,25,Hip Hop,Heartbeat,Not my taste at all. Felt repetitive and dull.,1,1,Negative
U1131,Jamie,Shakira,El Último Tour,Rock,Firelight,"Some interesting parts, but overall just average.",39,1,Negative
U1132,Casey,Shakira,DAMN.,Classical,Fragments,Really disappointing. Expected much more.,8,1,Negative
U1133,Riley,Drake,Random Access Memories,Hip Hop,Whispers,Weak production and uninspired lyrics.,63,3,Neutral
U1134,Jamie,BTS,No Tears Left,K-Pop,Dreamscape,Mediocre experience. Had potential but didn't quite deliver.,38,1,Negative
U1135,Casey,Radiohead,AM,Indie,Euphoria,Really disappointing. Expected much more.,30,1,Negative
U1136,Morgan,Radiohead,Random Access Memories,Rock,Whispers,Really disappointing. Expected much more.,64,3,Neutral
U1137,Morgan,BTS,Reflections,Classical,Gravity,A brilliant composition. The vocals and beats are top-notch.,74,3,Positive
U1138,Alex,Radiohead,AM,Hip Hop,Gravity,"Some interesting parts, but overall just average.",16,1,Negative
U1139,Casey,Kendrick Lamar,Reputation,Rock,Euphoria,Weak production and uninspired lyrics.,64,3,Neutral
U1140,Skyler,Bad Bunny,25,K-Pop,Firelight,Really disappointing. Expected much more.,38,1,Negative
U1141,Drew,Drake,Echoes,R&B,Dreamscape,Not my taste at all. Felt repetitive and dull.,37,1,Negative
U1142,Alex,Billie Eilish,25,Reggaeton,Dreamscape,Not my taste at all. Felt repetitive and dull.,45,2,Neutral
U1143,Morgan,Arctic Monkeys,Echoes,Indie,Pulse,A brilliant composition. The vocals and beats are top-notch.,53,2,Neutral
U1144,Alex,Adele,El Último Tour,Hip Hop,Dreamscape,Absolutely loved this track! It's been on repeat all day.,98,5,Positive
U1145,Taylor,Radiohead,AM,Hip Hop,Fragments,A moving piece of art. Full of emotion and depth.,89,4,Positive
U1146,Drew,Billie Eilish,Echoes,Hip Hop,Nightfall,Weak production and uninspired lyrics.,14,1,Negative
U1147,Drew,BTS,Echoes,Classical,Firelight,Really disappointing. Expected much more.,3,1,Negative
U1148,Jordan,Drake,No Tears Left,Classical,Shadows,Absolutely loved this track! It's been on repeat all day.,75,4,Positive
U1149,Drew,Kendrick Lamar,No Tears Left,Indie,Fragments,Not my taste at all. Felt repetitive and dull.,29,1,Negative
U1150,Jordan,Fleetwood Mac,No Tears Left,K-Pop,Firelight,Absolutely loved this track! It's been on repeat all day.,51,2,Neutral
U1151,Skyler,Shakira,Echoes,K-Pop,Whispers,Absolutely loved this track! It's been on repeat all day.,84,4,Positive
U1152,Skyler,Adele,AM,R&B,Gravity,Weak production and uninspired lyrics.,3,1,Negative
U1153,Jordan,Billie Eilish,Dark Side of the Moon,Electronic,Euphoria,"It's okay. Not my favorite, but not bad either.",60,3,Neutral
U1154,Jordan,Shakira,Reputation,Hip Hop,Nightfall,A moving piece of art. Full of emotion and depth.,94,5,Positive
U1155,Jordan,Arctic Monkeys,Dark Side of the Moon,Indie,Fragments,Weak production and uninspired lyrics.,29,1,Negative
U1156,Drew,BTS,25,Electronic,Euphoria,A brilliant composition. The vocals and beats are top-notch.,74,3,Positive
U1157,Casey,Adele,Dark Side of the Moon,Indie,Pulse,Really disappointing. Expected much more.,10,1,Negative
U1158,Riley,Bad Bunny,Echoes,Hip Hop,Whispers,Weak production and uninspired lyrics.,17,1,Negative
U1159,Jordan,Bad Bunny,Reputation,Jazz,Fragments,Not my taste at all. Felt repetitive and dull.,29,1,Negative
U1160,Jordan,Adele,Reflections,Electronic,Dreamscape,"Some interesting parts, but overall just average.",57,2,Neutral
U1161,Quinn,Billie Eilish,No Tears Left,Electronic,Gravity,Really disappointing. Expected much more.,25,1,Negative
U1162,Riley,Billie Eilish,AM,K-Pop,Whispers,A brilliant composition. The vocals and beats are top-notch.,95,5,Positive
U1163,Alex,BTS,25,K-Pop,Pulse,Really disappointing. Expected much more.,29,1,Negative
U1164,Quinn,Drake,AM,Pop,Fragments,"Some interesting parts, but overall just average.",13,1,Negative
U1165,Quinn,Arctic Monkeys,Dark Side of the Moon,Jazz,Nightfall,"Some interesting parts, but overall just average.",63,3,Neutral
U1166,Skyler,Adele,Random Access Memories,Reggaeton,Euphoria,"It's okay. Not my favorite, but not bad either.",10,1,Negative
U1167,Morgan,Billie Eilish,Reputation,R&B,Pulse,Really disappointing. Expected much more.,1,1,Negative
U1168,Riley,Arctic Monkeys,AM,Jazz,Gravity,Not my taste at all. Felt repetitive and dull.,23,1,Negative
U1169,Skyler,Fleetwood Mac,Reflections,Hip Hop,Heartbeat,A moving piece of art. Full of emotion and depth.,66,3,Neutral
U1170,Riley,Adele,Random Access Memories,R&B,Dreamscape,Not my taste at all. Felt repetitive and dull.,19,1,Negative
U1171,Casey,Arctic Monkeys,Dark Side of the Moon,Reggaeton,Nightfall,"It's okay. Not my favorite, but not bad either.",42,2,Neutral
U1172,Jordan,Billie Eilish,Random Access Memories,R&B,Shadows,Absolutely loved this track! It's been on repeat all day.,88,4,Positive
U1173,Jordan,Billie Eilish,AM,Classical,Shadows,A moving piece of art. Full of emotion and depth.,66,3,Neutral
U1174,Casey,Kendrick Lamar,El Último Tour,Pop,Heartbeat,A brilliant composition. The vocals and beats are top-notch.,73,3,Positive
U1175,Alex,Fleetwood Mac,El Último Tour,Reggaeton,Fragments,Really disappointing. Expected much more.,42,2,Neutral
U1176,Alex,Kendrick Lamar,DAMN.,K-Pop,Dreamscape,Weak production and uninspired lyrics.,0,1,Negative
U1177,Jamie,Drake,25,Rock,Euphoria,Weak production and uninspired lyrics.,7,1,Negative
U1178,Skyler,BTS,El Último Tour,Classical,Pulse,A moving piece of art. Full of emotion and depth.,64,3,Neutral
U1179,Riley,Billie Eilish,El Último Tour,Hip Hop,Dreamscape,"It's okay. Not my favorite, but not bad either.",2,1,Negative
U1180,Riley,Fleetwood Mac,Reputation,Electronic,Shadows,A brilliant composition. The vocals and beats are top-notch.,90,5,Positive
U1181,Skyler,Adele,DAMN.,Hip Hop,Heartbeat,A brilliant composition. The vocals and beats are top-notch.,94,5,Positive
U1182,Alex,Arctic Monkeys,25,Classical,Firelight,A brilliant composition. The vocals and beats are top-notch.,54,2,Neutral
U1183,Quinn,Drake,25,Electronic,Shadows,A brilliant composition. The vocals and beats are top-notch.,58,2,Neutral
U1184,Drew,Shakira,AM,Rock,Nightfall,Really disappointing. Expected much more.,51,2,Neutral
U1185,Skyler,Drake,Random Access Memories,K-Pop,Nightfall,A moving piece of art. Full of emotion and depth.,97,5,Positive
U1186,Morgan,Radiohead,Echoes,Hip Hop,Nightfall,A moving piece of art. Full of emotion and depth.,56,2,Neutral
U1187,Jordan,Billie Eilish,Dark Side of the Moon,Pop,Nightfall,Not my taste at all. Felt repetitive and dull.,41,2,Neutral
U1188,Casey,Radiohead,25,Hip Hop,Dreamscape,A brilliant composition. The vocals and beats are top-notch.,59,2,Neutral
U1189,Alex,Arctic Monkeys,No Tears Left,K-Pop,Shadows,Really disappointing. Expected much more.,24,1,Negative
U1190,Riley,Arctic Monkeys,Echoes,Rock,Shadows,Really disappointing. Expected much more.,32,1,Negative
U1191,Jamie,Billie Eilish,Reputation,R&B,Shadows,Mediocre experience. Had potential but didn't quite deliver.,43,2,Neutral
U1192,Drew,Adele,Reflections,K-Pop,Firelight,A moving piece of art. Full of emotion and depth.,76,4,Positive
U1193,Jordan,BTS,Random Access Memories,Pop,Nightfall,Really disappointing. Expected much more.,65,3,Neutral
U1194,Drew,Fleetwood Mac,AM,Hip Hop,Heartbeat,Weak production and uninspired lyrics.,56,2,Neutral
U1195,Quinn,Drake,Dark Side of the Moon,Rock,Heartbeat,Weak production and uninspired lyrics.,23,1,Negative
U1196,Drew,Fleetwood Mac,Echoes,Reggaeton,Shadows,"Some interesting parts, but overall just average.",13,1,Negative
U1197,Skyler,Fleetwood Mac,Reflections,R&B,Whispers,Really disappointing. Expected much more.,38,1,Negative
U1198,Alex,Adele,AM,Rock,Fragments,A moving piece of art. Full of emotion and depth.,82,4,Positive
U1199,Jamie,Shakira,Reflections,Pop,Pulse,Really disappointing. Expected much more.,36,1,Negative
U1200,Riley,Kendrick Lamar,25,Jazz,Whispers,A moving piece of art. Full of emotion and depth.,61,3,Neutral
U1201,Riley,Kendrick Lamar,AM,R&B,Shadows,"It's okay. Not my favorite, but not bad either.",25,1,Negative
U1202,Jordan,Kendrick Lamar,Reputation,K-Pop,Gravity,A brilliant composition. The vocals and beats are top-notch.,99,5,Positive
U1203,Taylor,Drake,DAMN.,K-Pop,Euphoria,Weak production and uninspired lyrics.,45,2,Neutral
U1204,Skyler,Shakira,DAMN.,K-Pop,Nightfall,Not my taste at all. Felt repetitive and dull.,30,1,Negative
U1205,Drew,Bad Bunny,25,Rock,Euphoria,Absolutely loved this track! It's been on repeat all day.,84,4,Positive
U1206,Drew,Kendrick Lamar,AM,Indie,Firelight,Really disappointing. Expected much more.,22,1,Negative
U1207,Casey,Shakira,25,R&B,Pulse,A brilliant composition. The vocals and beats are top-notch.,81,4,Positive
U1208,Riley,Radiohead,25,Rock,Euphoria,Absolutely loved this track! It's been on repeat all day.,52,2,Neutral
U1209,Skyler,Kendrick Lamar,25,Rock,Whispers,A moving piece of art. Full of emotion and depth.,79,4,Positive
U1210,Alex,BTS,DAMN.,Indie,Pulse,Really disappointing. Expected much more.,48,2,Neutral
U1211,Drew,Shakira,DAMN.,Rock,Dreamscape,Weak production and uninspired lyrics.,53,2,Neutral
U1212,Taylor,Drake,No Tears Left,Electronic,Shadows,Absolutely loved this track! It's been on repeat all day.,60,3,Neutral
U1213,Jamie,Drake,Echoes,Jazz,Nightfall,A moving piece of art. Full of emotion and depth.,68,3,Neutral
U1214,Jordan,Billie Eilish,Reputation,Indie,Dreamscape,A brilliant composition. The vocals and beats are top-notch.,94,5,Positive
U1215,Jamie,BTS,AM,Classical,Heartbeat,Mediocre experience. Had potential but didn't quite deliver.,9,1,Negative
U1216,Jamie,Shakira,Dark Side of the Moon,Rock,Firelight,Weak production and uninspired lyrics.,48,2,Neutral
U1217,Quinn,Kendrick Lamar,El Último Tour,Pop,Whispers,A brilliant composition. The vocals and beats are top-notch.,91,5,Positive
U1218,Quinn,Kendrick Lamar,AM,Pop,Nightfall,Absolutely loved this track! It's been on repeat all day.,60,3,Neutral
U1219,Casey,BTS,25,Hip Hop,Gravity,A brilliant composition. The vocals and beats are top-notch.,77,4,Positive
U1220,Drew,Kendrick Lamar,Dark Side of the Moon,Hip Hop,Nightfall,Absolutely loved this track! It's been on repeat all day.,61,3,Neutral
U1221,Quinn,Kendrick Lamar,AM,Indie,Heartbeat,Really disappointing. Expected much more.,45,2,Neutral
U1222,Casey,Kendrick Lamar,AM,Electronic,Pulse,Not my taste at all. Felt repetitive and dull.,8,1,Negative
U1223,Skyler,Shakira,AM,Electronic,Shadows,A brilliant composition. The vocals and beats are top-notch.,99,5,Positive
U1224,Riley,BTS,25,Rock,Firelight,A brilliant composition. The vocals and beats are top-notch.,51,2,Neutral
U1225,Jordan,Billie Eilish,No Tears Left,Reggaeton,Euphoria,"It's okay. Not my favorite, but not bad either.",33,1,Negative
U1226,Casey,Fleetwood Mac,DAMN.,Electronic,Pulse,A brilliant composition. The vocals and beats are top-notch.,79,4,Positive
U1227,Jamie,Bad Bunny,Echoes,Hip Hop,Euphoria,Really disappointing. Expected much more.,27,1,Negative
U1228,Casey,BTS,25,Reggaeton,Euphoria,A brilliant composition. The vocals and beats are top-notch.,54,2,Neutral
U1229,Morgan,BTS,DAMN.,Pop,Heartbeat,Not my taste at all. Felt repetitive and dull.,59,2,Neutral
U1230,Taylor,Bad Bunny,Random Access Memories,Pop,Heartbeat,Mediocre experience. Had potential but didn't quite deliver.,21,1,Negative
U1231,Riley,Arctic Monkeys,AM,Rock,Gravity,Weak production and uninspired lyrics.,29,1,Negative
U1232,Morgan,Arctic Monkeys,DAMN.,Pop,Euphoria,A moving piece of art. Full of emotion and depth.,54,2,Neutral
U1233,Drew,Arctic Monkeys,Reputation,Jazz,Firelight,Not my taste at all. Felt repetitive and dull.,60,3,Neutral
U1234,Skyler,Radiohead,25,Hip Hop,Dreamscape,Absolutely loved this track! It's been on repeat all day.,50,2,Neutral
U1235,Alex,Radiohead,Reflections,K-Pop,Whispers,Absolutely loved this track! It's been on repeat all day.,73,3,Positive
U1236,Jamie,Drake,25,Rock,Dreamscape,Really disappointing. Expected much more.,61,3,Neutral
U1237,Riley,Kendrick Lamar,AM,Rock,Shadows,Really disappointing. Expected much more.,17,1,Negative
U1238,Morgan,Radiohead,DAMN.,Indie,Shadows,Really disappointing. Expected much more.,43,2,Neutral
U1239,Riley,Shakira,Reflections,Jazz,Fragments,"It's okay. Not my favorite, but not bad either.",29,1,Negative
U1240,Skyler,Arctic Monkeys,Dark Side of the Moon,Classical,Firelight,Mediocre experience. Had potential but didn't quite deliver.,47,2,Neutral
U1241,Riley,Drake,Reflections,Pop,Firelight,Really disappointing. Expected much more.,30,1,Negative
U1242,Quinn,BTS,DAMN.,Reggaeton,Pulse,A brilliant composition. The vocals and beats are top-notch.,65,3,Neutral
U1243,Morgan,BTS,Reputation,Jazz,Fragments,Weak production and uninspired lyrics.,21,1,Negative
U1244,Taylor,Shakira,Echoes,Rock,Heartbeat,"It's okay. Not my favorite, but not bad either.",51,2,Neutral
U1245,Taylor,Adele,AM,Electronic,Gravity,Weak production and uninspired lyrics.,57,2,Neutral
U1246,Casey,Fleetwood Mac,No Tears Left,Electronic,Euphoria,Weak production and uninspired lyrics.,11,1,Negative
U1247,Riley,Billie Eilish,Dark Side of the Moon,Jazz,Heartbeat,Not my taste at all. Felt repetitive and dull.,42,2,Neutral
U1248,Quinn,Arctic Monkeys,Echoes,Indie,Nightfall,A moving piece of art. Full of emotion and depth.,51,2,Neutral
U1249,Jamie,Billie Eilish,Echoes,R&B,Heartbeat,"Some interesting parts, but overall just average.",33,1,Negative
U1250,Alex,Bad Bunny,El Último Tour,R&B,Shadows,Not my taste at all. Felt repetitive and dull.,54,2,Neutral
U1251,Quinn,Fleetwood Mac,Echoes,Rock,Pulse,Really disappointing. Expected much more.,30,1,Negative
U1252,Jamie,BTS,DAMN.,Pop,Fragments,A brilliant composition. The vocals and beats are top-notch.,90,5,Positive
U1253,Skyler,Arctic Monkeys,El Último Tour,Hip Hop,Euphoria,Weak production and uninspired lyrics.,22,1,Negative
U1254,Jamie,Shakira,Reputation,Electronic,Dreamscape,"It's okay. Not my favorite, but not bad either.",53,2,Neutral
U1255,Jordan,Arctic Monkeys,AM,Electronic,Nightfall,Absolutely loved this track! It's been on repeat all day.,100,5,Positive
U1256,Quinn,BTS,No Tears Left,Jazz,Shadows,A brilliant composition. The vocals and beats are top-notch.,50,2,Neutral
U1257,Casey,Kendrick Lamar,Dark Side of the Moon,Hip Hop,Shadows,Not my taste at all. Felt repetitive and dull.,27,1,Negative
U1258,Taylor,Shakira,El Último Tour,Rock,Whispers,Really disappointing. Expected much more.,18,1,Negative
U1259,Morgan,Drake,DAMN.,Reggaeton,Dreamscape,Weak production and uninspired lyrics.,23,1,Negative
U1260,Taylor,Drake,AM,K-Pop,Fragments,"It's okay. Not my favorite, but not bad either.",55,2,Neutral
U1261,Jamie,Bad Bunny,Echoes,Jazz,Whispers,Really disappointing. Expected much more.,3,1,Negative
U1262,Alex,Billie Eilish,El Último Tour,Hip Hop,Gravity,A moving piece of art. Full of emotion and depth.,64,3,Neutral
U1263,Drew,BTS,Dark Side of the Moon,Hip Hop,Shadows,Weak production and uninspired lyrics.,64,3,Neutral
U1264,Jordan,Adele,Reputation,R&B,Dreamscape,Absolutely loved this track! It's been on repeat all day.,70,3,Positive
U1265,Riley,Radiohead,Reflections,R&B,Fragments,A moving piece of art. Full of emotion and depth.,86,4,Positive
U1266,Alex,Fleetwood Mac,Reflections,Hip Hop,Whispers,A moving piece of art. Full of emotion and depth.,65,3,Neutral
